ram_type_ddr4,ram_type_ddr5,brand_acer,brand_asus,brand_hp,brand_msi,brand_lenovo,brand_dell,brand_lg,brand_gigabyte,brand_apple,brand_microsoft,ram_amount,storage_amount,screen_size,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,width,depth,height,warranty,multithread_rating,no_gpu,avg_g3d_mark,screen_area,price
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,250.0,43.3,3.0,1.53,32.2,21.0,1.99,12.0,14790,1,2684.0,2073600,24999000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,41.04,3.0,1.68,36.02,23.4,1.8,12.0,14790,1,2684.0,2073600,22799000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,256.0,15.6,60.0,250.0,41.04,3.0,1.68,36.02,23.4,1.8,12.0,12148,1,2684.0,2073600,12999000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,256.0,15.6,60.0,250.0,41.04,3.0,1.68,36.02,23.4,1.8,12.0,12148,1,2684.0,2073600,12999000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14695,1,2684.0,2073600,16999000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,52.5,4.0,1.36,31.59,22.37,1.77,36.0,17469,1,2684.0,2304000,28999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.3,109.85918854415274,333.93700787401576,49.9,3.4486133768352367,1.29,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14153,1,2684.0,4096000,18499000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.7,35.89,23.59,1.99,18.50865671641791,14695,1,2684.0,2073600,16990000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,14.0,60.0,250.0,41.0,3.0,1.49,32.0,22.0,1.9,12.0,13370,1,2684.0,2073600,13799000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4259840,32999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.3,109.85918854415274,333.93700787401576,49.9,3.4486133768352367,1.29,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14153,1,2684.0,4096000,18699000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.3,109.85918854415274,333.93700787401576,49.9,3.4486133768352367,1.29,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14153,1,2684.0,4096000,18699000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,250.0,41.0,3.0,1.65,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14695,1,2684.0,2073600,16299000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,39.0,3.0,1.4,31.99,22.3,1.94,24.0,14695,1,2684.0,2073600,13990000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,16.0,165.0,333.93700787401576,82.0,4.0,1.73002053915276,35.8,25.86,1.69,24.0,27032,0,14433.0,4096000,39990000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,4259840,32499000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4259840,32699000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,34999000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,34999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,4259840,26999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,4259840,27999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4259840,26999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,4259840,26999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,4259840,32999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4259840,32999000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,41499000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,15.3,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,35699000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,15.3,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,35699000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,15.3,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,35699000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,15.3,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,35699000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,15.3,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,30799000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,15.3,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,30799000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,36.0,14695,1,2684.0,2304000,26999000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,600.0,50.0,3.0,1.7,35.68,22.76,1.99,24.0,22638,1,2684.0,2073600,16999000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,42.0,3.0,1.86,35.9,23.97,2.14,12.0,14790,1,2684.0,2073600,25199000
0,1,0,0,0,0,0,0,0,0,0,1,8.0,256.0,13.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,0.879,28.7,20.9,0.93,12.0,13370,1,2684.0,5529600,27499000
0,1,0,0,0,0,0,0,0,0,0,1,8.0,256.0,13.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,0.879,28.7,20.9,0.93,12.0,13370,1,2684.0,5529600,27499000
0,1,0,0,0,0,0,1,0,0,0,0,32.0,1024.0,15.6,60.0,250.0,64.0,4.0,1.795,35.78,23.33,2.27,36.0,27055,0,6758.0,2073600,52199000
0,1,0,0,0,0,0,1,0,0,0,0,32.0,1024.0,15.6,60.0,250.0,64.0,4.0,1.795,35.78,23.33,2.27,36.0,27055,0,9552.0,2073600,54699000
0,1,0,0,0,0,0,1,0,0,0,0,32.0,1024.0,14.0,109.85918854415274,250.0,54.0,3.0,1.39,32.14,21.2,1.91,36.0,24770,0,6758.0,2073600,47699000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,16.0,60.0,500.0,100.0,6.0,1.905,35.37,24.03,2.62,36.0,27055,0,15258.0,2304000,81699000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,512.0,16.0,60.0,500.0,100.0,6.0,1.905,35.37,24.03,2.62,36.0,27055,0,9552.0,2304000,73699000
0,1,0,0,0,0,0,1,0,0,0,0,32.0,1024.0,16.0,60.0,500.0,100.0,6.0,1.905,35.37,24.03,2.62,36.0,28651,0,15258.0,2304000,95699000
0,1,0,0,0,0,0,1,0,0,0,0,32.0,512.0,16.0,60.0,250.0,83.0,6.0,2.6,35.6,25.83,2.23,36.0,38039,0,15258.0,2304000,73699000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,512.0,16.0,60.0,250.0,83.0,6.0,2.6,35.6,25.83,2.23,36.0,38039,0,15258.0,2304000,72399000
0,1,0,0,0,0,0,0,1,0,0,0,8.0,256.0,14.0,109.85918854415274,350.0,58.290638675340034,3.4486133768352367,0.999,31.2,21.39,1.68,12.0,18801,1,2684.0,2304000,20499000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,54.0,4.0,1.65,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14790,1,2684.0,2073600,20199000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,28999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,28999000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,39.0,3.4486133768352367,1.6,35.68,23.38,1.69,12.0,10060,1,2684.0,2073600,23990000
0,1,0,0,0,0,0,1,0,0,0,0,8.0,256.0,14.0,109.85918854415274,250.0,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,18.50865671641791,14695,1,2684.0,2073600,28799000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,41.0,3.0,1.44,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,8802,1,2684.0,2073600,12199000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,60.0,250.0,64.0,4.0,1.795,35.78,23.33,2.27,36.0,27055,0,6758.0,2073600,42699000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,250.0,41.0,3.0,1.65,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14790,1,2684.0,2073600,19799000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,333.93700787401576,41.0,3.0,1.65,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,13370,1,2684.0,2073600,14899000
0,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,14.0,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14695,1,2684.0,2073600,18499000
0,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,9726,1,2684.0,2073600,11899000
0,1,0,0,0,0,0,0,1,0,0,0,16.0,512.0,16.0,109.85918854415274,350.0,58.290638675340034,3.4486133768352367,1.199,35.51,24.23,1.68,12.0,18986,1,2684.0,4096000,35999000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,256.0,14.0,60.0,333.93700787401576,42.0,3.0,1.45,32.34,21.56,1.92,24.0,13370,1,2684.0,2073600,14499000
1,0,0,0,0,0,1,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,300.0,45.0,3.4486133768352367,1.7,35.7,23.5,1.89,24.0,14695,1,2684.0,2073600,16999000
1,0,0,0,0,0,1,0,0,0,0,0,8.0,512.0,16.0,109.85918854415274,300.0,47.0,3.4486133768352367,1.81,35.61,24.77,1.99,24.0,14790,1,2684.0,2304000,24999000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,144.0,333.93700787401576,52.0,3.4486133768352367,1.85,35.9,25.4,2.15,24.0,16980,0,9454.0,2073600,17490000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,400.0,50.0,3.0,1.7,35.97,23.25,1.79,24.0,18986,1,2684.0,0,21999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.6,109.85918854415274,333.93700787401576,56.6,3.4486133768352367,1.24,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4259840,22599000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,52.0,3.4486133768352367,1.85,35.9,25.4,2.15,12.0,16980,0,9454.0,2073600,17489000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,31299000
1,0,0,0,0,0,1,0,0,0,0,0,8.0,256.0,15.6,109.85918854415274,300.0,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,13370,1,2684.0,2073600,11999000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,400.0,50.0,3.0,1.6,35.97,23.25,1.79,24.0,18801,1,2684.0,2073600,17999000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,13.3,109.85918854415274,333.93700787401576,75.0,4.0,1.73002053915276,29.9,21.0,1.69,24.0,18986,1,2684.0,2304000,29990000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,39.0,3.4486133768352367,1.7,35.9,24.1,1.99,24.0,13569,1,2684.0,2073600,15990000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,39.0,3.4486133768352367,1.4,31.99,22.3,1.94,24.0,14790,1,2684.0,2073600,17990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,39.0,3.0,1.4,35.9,24.1,1.99,24.0,18541,1,2684.0,2073600,11990000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,39.0,3.0,1.7,35.9,24.1,1.99,24.0,14790,1,2684.0,2073600,18490000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,39.0,3.4486133768352367,1.4,31.99,22.3,1.94,24.0,14695,1,2684.0,2073600,13990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,39.0,3.4486133768352367,1.4,31.99,22.3,1.94,24.0,14695,1,2684.0,2073600,13990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,90.0,600.0,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,24.0,15941,1,2684.0,5184000,20999000
0,1,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,120.0,400.0,70.0,3.0,1.8,35.63,23.53,2.0,24.0,28651,0,14433.0,4665600,38999000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,30099000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,30099000
1,0,0,0,0,0,1,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,300.0,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,24.0,14907,1,2684.0,2073600,15499000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,37599000
0,1,0,0,0,0,0,0,1,0,0,0,16.0,512.0,16.0,109.85918854415274,350.0,58.290638675340034,3.4486133768352367,1.199,35.51,24.23,1.68,12.0,18801,1,2684.0,4096000,30999000
0,1,0,0,0,0,0,0,1,0,0,0,16.0,1024.0,17.0,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,18986,1,2684.0,4096000,36999000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,39.0,3.0,1.73002053915276,35.9,24.1,1.99,24.0,15941,1,2684.0,2073600,12990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,39.0,3.0,1.73002053915276,35.9,24.1,1.99,24.0,18541,1,2684.0,2073600,14990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,39.0,3.0,1.4,31.99,22.3,1.94,24.0,15941,1,2684.0,2073600,11990000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,37299000
0,1,0,0,0,0,0,0,0,0,0,1,16.0,512.0,13.5,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,13569,1,2684.0,3393024,46999000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,43.3,3.0,1.53,32.2,21.0,1.99,12.0,13370,1,2684.0,2073600,18699000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,1024.0,13.5,109.85918854415274,400.0,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,13569,1,2684.0,6000000,36999000
1,0,0,0,1,0,0,0,0,0,0,0,4.0,256.0,13.3,60.0,333.93700787401576,45.0,3.0,1.263,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,9726,1,2684.0,2073600,17999000
0,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,8134,1,2684.0,0,18999000
0,0,0,0,0,0,0,0,1,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,18801,1,2684.0,2073600,34699000
0,1,0,0,0,0,0,0,1,0,0,0,16.0,256.0,17.0,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.35,37.88,25.88,1.78,12.0,18986,1,2684.0,4096000,36999000
0,0,0,0,0,0,0,0,0,0,0,1,16.0,256.0,13.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,13569,1,2684.0,0,40999000
0,0,0,0,0,0,0,0,1,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,18801,1,2684.0,2304000,31199000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,14.0,109.85918854415274,250.0,42.0,3.0,1.39,32.14,21.2,2.1,12.0,14790,1,2684.0,2073600,29799000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,256.0,14.0,109.85918854415274,250.0,42.0,3.0,1.39,32.14,21.2,2.1,12.0,14695,1,2684.0,2073600,22599000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,60.0,3.0,1.53,31.05,21.5,1.63,12.0,14806,1,2684.0,4096000,69699000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,256.0,15.6,60.0,333.93700787401576,42.0,3.0,1.86,35.9,23.97,2.14,12.0,14790,1,2684.0,1049088,24499000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,42.0,3.0,1.86,35.9,23.97,2.14,12.0,14790,1,2684.0,1049088,22499000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,256.0,15.6,60.0,333.93700787401576,42.0,3.0,1.86,35.9,23.97,2.14,12.0,12148,1,2684.0,2073600,15899000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,42.0,3.0,1.4,32.4,21.5,1.79,24.0,9726,1,2684.0,2073600,15999000
0,1,0,0,0,0,0,1,0,0,0,0,32.0,1024.0,16.0,60.0,250.0,83.0,6.0,2.6,35.6,25.83,2.23,36.0,43509,0,15258.0,2304000,85699000
0,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,24.0,9726,1,2684.0,2073600,20499000
0,0,0,0,1,0,0,0,0,0,0,0,8.0,256.0,14.0,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,9726,1,2684.0,2073600,17069000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,36.0,14695,1,2684.0,3136000,29999000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,36899000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,36899000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,36899000
0,0,0,0,0,0,0,0,0,0,0,1,32.0,1024.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,10371,1,2684.0,5529600,59999000
0,0,0,0,0,0,0,0,0,0,0,1,16.0,1024.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,10371,1,2684.0,5529600,49999000
0,1,0,0,0,0,0,0,0,0,0,1,16.0,256.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,13370,1,2684.0,5529600,38499000
0,0,0,0,0,0,0,0,0,0,0,1,16.0,512.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,10371,1,2684.0,5529600,47999000
0,0,0,0,0,0,0,0,0,0,0,1,16.0,512.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,10371,1,2684.0,5529600,39999000
0,0,0,0,0,0,0,0,0,0,0,1,8.0,512.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,9726,1,2684.0,5529600,29999000
0,0,0,0,0,0,0,0,0,0,0,1,8.0,512.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,9726,1,2684.0,5529600,29999000
0,0,0,0,0,0,0,0,0,0,0,1,8.0,256.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,9726,1,2684.0,5529600,24499000
0,0,0,0,0,0,0,0,0,0,0,1,8.0,256.0,13.0,120.0,333.93700787401576,58.290638675340034,3.4486133768352367,0.891,28.7,20.8,0.93,12.0,9726,1,2684.0,5529600,24499000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,34999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,34999000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,256.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,29499000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.3,109.85918854415274,500.0,58.2,3.4486133768352367,1.4,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4096000,40199000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,35499000
0,0,0,0,0,0,0,0,0,0,1,0,8.0,512.0,13.6,109.85918854415274,333.93700787401576,58.290638675340034,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,0,35499000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.3,109.85918854415274,333.93700787401576,49.9,3.4486133768352367,1.29,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14153,1,2684.0,4096000,36859000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.3,109.85918854415274,333.93700787401576,49.9,3.4486133768352367,1.29,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,14153,1,2684.0,4096000,31009000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,400.0,63.0,3.0,1.6,35.98,23.53,1.99,24.0,16955,0,9454.0,2073600,23999000
